Sample,k__Bacteria,k__Bacteria|p__Bacteroidetes,k__Bacteria|p__Proteobacteria,k__Bacteria|p__Firmicutes,k__Bacteria|p__Actinobacteria,k__Bacteria|p__Verrucomicrobia,k__Archaea|p__Euryarchaeota,k__Viruses|p__Viruses_noname,Country,Death rate by 100000,Case-Fatalety per 100 case,Susciptability to SARS-CoV-2
HanniganGD_2017.metaphlan_bugs_list.stool:MG100174,93.62637,2.40175,0.72519,28.61115,1.81948,60.06881,6.37363,0,USA,39.64777418,4.340681132,Medium
HanniganGD_2017.metaphlan_bugs_list.stool:MG100175,99.78328,0.13387,0.12081,66.86421,32.34919,0.31519,0.21672,0,USA,39.64777418,4.340681132,Medium
HanniganGD_2017.metaphlan_bugs_list.stool:MG100176,100,5.22919,0.76597,88.90058,5.10425,0,0,0,USA,39.64777418,4.340681132,Medium
HanniganGD_2017.metaphlan_bugs_list.stool:MG100177,100,0.69715,0.71937,89.40678,9.17669,0,0,0,USA,39.64777418,4.340681132,Medium
HanniganGD_2017.metaphlan_bugs_list.stool:MG100178,99.90336,1.9373,1.54411,66.75269,28.87259,0.79668,0,0.09664,USA,39.64777418,4.340681132,Medium
HanniganGD_2017.metaphlan_bugs_list.stool:MG100179,93.99305,9.83951,0.18525,70.57717,5.42579,7.96534,6.00695,0,USA,39.64777418,4.340681132,Medium
HanniganGD_2017.metaphlan_bugs_list.stool:MG100180,99.8393,0.5754,1.50161,86.39097,8.86069,2.47218,0.1607,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011061,100,91.07961,2.98345,5.59309,0.042,0.30185,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011084,99.99962,83.76802,0.79715,14.6946,0.38802,0.35183,0,0.00038,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011134,99.9175,59.85114,0.66985,37.73932,0.06475,1.59245,0.0825,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011239,99.92863,84.3848,0.63683,13.80815,0.82705,0.2718,0.06299,0.00701,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011271,99.99559,80.35584,0.71689,18.70409,0.20975,0.00902,0,0.00441,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011302,99.8669,45.25597,0.38292,53.32389,0.42148,0.47968,0.1331,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011405,100,92.49655,0.30336,6.96938,0.01564,0.21506,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011452,100,88.80212,0.62326,10.44868,0.12594,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011529,99.94168,83.88619,0.53708,15.20129,0.31384,0.00329,0.05495,0.00338,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS011586,99.95743,60.87064,1.17452,36.92029,0.10971,0.88228,0.04257,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS012273,99.99568,53.84043,1.14867,44.12855,0.85902,0.01877,0,0.00432,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS012902,100,95.62709,1.29145,2.93561,0.14585,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013158,99.45487,84.10636,4.54739,10.06639,0.73474,0,0,0.54513,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013215,99.99962,93.6185,4.15896,2.07933,0.13596,0.00454,0,0.00038,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013476,100,53.91183,0.28542,44.72124,0.53178,0.54844,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013521,99.99118,97.68049,0.49311,1.73242,0.08515,0,0,0.00882,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013687,99.99546,67.66998,0.4738,25.35025,0.6764,5.82502,0.00454,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013800,100,94.42916,3.82088,1.70617,0.04379,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS013951,99.96612,19.26513,0.36145,79.15771,1.14465,0.03719,0.03388,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014235,99.47668,56.0225,0.33739,42.22077,0.75467,0.06685,0.50036,0.02296,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014287,99.99709,45.45018,0.74567,53.72528,0.07596,0,0,0.00291,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014313,100,86.80349,0.02019,12.7999,0.37643,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014459,100,54.14023,2.42765,43.12751,0.13975,0.16327,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014613,100,75.04679,0.82374,23.93581,0.06046,0.1332,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014683,99.81996,88.35123,0.37769,9.61862,1.47224,0,0,0.18004,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014923,98.81047,27.57443,0.09047,70.2646,0.8545,0.00671,1.18953,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS014979,98.99989,31.13712,0.22969,50.89465,2.2668,14.47162,0.9634,0.03671,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015065,100,46.05383,3.39695,50.26642,0.20579,0.077,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015133,100,22.48047,0.46226,69.14571,1.68479,6.22676,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015190,99.99196,85.42684,0.55248,13.91875,0.09389,0,0,0.00804,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015217,100,13.35761,0.26056,81.76498,0.99954,3.61607,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015264,99.56002,47.87598,3.69222,47.25184,0.39572,0.34427,0,0.43998,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015369,100,96.35547,0.83681,2.77318,0.03454,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015578,99.97489,49.16861,3.03693,45.79114,1.97754,0,0,0.02499,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015663,99.8527,56.92826,0.72893,39.3627,0.31784,2.51497,0.00821,0.1391,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015782,99.99669,66.36306,3.5165,29.21704,0.88905,0.01104,0,0.00331,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015794,100,82.71591,0.45309,16.67999,0.15101,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015854,100,54.79233,2.66679,39.89395,0.18215,2.46478,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS015960,99.99669,88.31238,2.27661,9.38179,0.00911,0.00238,0,0.00331,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016018,100,94.14448,0.47152,3.92273,0.00437,1.45529,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016056,99.91119,97.07905,0.71023,2.11216,0.00976,0,0,0.08881,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016095,100,75.6981,10.67455,13.15441,0.12715,0.34579,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016203,99.8901,72.32848,0.47837,26.18723,0.14134,0.74936,0.1099,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016267,100,95.28808,0.5521,3.9889,0.11105,0.05987,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016335,99.96451,77.40923,2.32088,18.67835,0.1376,1.41844,0.0337,0.00179,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016495,99.9969,17.33262,0.56287,67.67742,14.42398,0,0,0.0031,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016585,100,0.71201,98.97968,0.28367,0.01118,0.01346,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016753,100,89.04716,6.65615,4.06706,0.22963,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016954,100,76.13815,0.10463,23.74375,0.01347,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS016989,99.99839,88.79489,4.41102,6.63759,0.15489,0,0,0.00161,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017103,100,71.2782,6.9558,11.86806,6.90377,2.99417,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017191,99.99105,85.16777,1.62781,12.96026,0.22431,0.01089,0,0.00895,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017247,100,95.08394,0.21245,4.354,0.15577,0.19384,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017307,100,84.15447,2.98791,12.77554,0.08208,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017433,100,90.63036,0.70687,7.85984,0.25935,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017521,99.98776,52.7871,3.15296,41.09814,1.67987,1.26836,0,0.01224,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017701,99.99724,94.3976,0.28808,5.19022,0.11541,0.00594,0.00276,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS017821,99.99538,92.09215,1.1063,6.76495,0.02864,0.00204,0.00462,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018133,99.99895,98.01621,0.44678,1.14849,0.38746,0,0,0.00105,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018313,99.94647,92.83543,0.26583,6.24314,0.52765,0.07346,0,0.02687,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018351,100,67.21785,1.45341,27.06648,3.55963,0.70263,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018427,100,56.16413,0.91699,42.5204,0.39434,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018575,100,90.09619,1.03485,8.71343,0.15553,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018656,100,44.68917,0.12773,52.1073,2.859,0.20232,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS018817,100,87.99725,0.22363,11.52659,0.08518,0.16736,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019030,100,85.27651,1.36962,12.69121,0.64306,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019161,99.96008,73.80301,1.24289,23.77709,0.32381,0.81327,0.03704,0.00288,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019267,100,96.39895,0.17603,3.37465,0.05037,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019397,99.97759,80.27349,1.53384,18.13127,0.03899,0,0,0.02241,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019582,99.95567,57.96063,0.35851,40.91669,0.16573,0.5541,0.04108,0.00325,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019601,100,70.1393,0.52856,25.39065,0.41807,3.52244,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019685,99.78729,73.60521,0.52265,25.39998,0.24642,0.01302,0.15291,0.0598,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019787,100,91.48532,0.10362,4.41834,0.06554,3.9272,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019910,99.92096,79.13372,1.66215,18.6159,0.5092,0,0.07904,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS019968,99.99923,82.54661,0.17522,16.11446,0.16129,1.00046,0,0.00077,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS020233,99.98377,71.03006,0.62571,26.85792,1.3247,0.14395,0.00634,0.00989,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS020328,99.9996,58.0033,0.25887,30.53275,2.66472,8.53851,0,4.00E-04,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS020869,98.21451,68.1446,0.44266,24.61977,3.10129,1.9062,0.13204,1.65345,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS021484,100,88.26177,0.81113,10.42279,0.11956,0.38474,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS021948,100,88.85931,1.36642,6.50128,0.2821,2.99089,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS022071,100,77.20093,0.4038,19.27315,3.08314,0.03898,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS022137,100,85.95448,0.77822,12.87344,0.17702,0.21683,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS022524,100,76.86133,0.75027,21.05511,0.55222,0.78107,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS022609,99.96621,77.18623,3.15378,19.55377,0.05395,0.01849,0.03379,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS022713,100,78.82117,0.27381,8.52796,0.0876,12.27979,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS023346,99.99816,82.80265,4.78456,12.40797,0.00297,0,0,0.00184,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS023526,100,81.87277,1.82748,15.2432,0.8625,0.19405,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS023583,100,97.34757,0.06659,2.46857,0.11727,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS023829,99.99903,89.97738,0.35789,9.54143,0.04454,0,0,0.00097,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS023914,99.688,57.67581,0.46263,39.86786,0.42946,1.25038,0.312,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS023971,100,90.57551,1.37475,7.8302,0.21954,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024009,98.04052,91.13061,0.13266,6.6084,0.02072,0.14813,0,1.95948,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024075,99.99481,85.82056,0.28653,11.31881,0.54441,2.02449,0,0.00519,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024132,100,40.75159,0.88873,57.2167,0.71863,0.4232,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024265,99.97051,80.89084,0.14771,18.92975,0.00222,0,0.01807,0.01142,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024331,100,70.33277,7.99741,19.73208,1.35131,0.58506,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024388,100,94.83774,0.00684,5.1551,0.00033,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024435,99.94628,86.00267,2.09619,11.48538,0.07687,0.28382,0.05274,0.00097,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024549,100,78.02939,17.72876,4.0819,0.0155,0.0424,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS024625,99.99868,87.43333,0.36263,12.14594,0.05677,0,0,0.00132,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS042284,99.98771,79.82149,1.02952,19.08339,0.05331,0,0,0.01187,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS042628,99.82907,35.71283,0.08302,61.87956,0.04399,2.10967,0,0.17093,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS043001,100,86.33198,0.16508,13.47552,0.02742,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS043411,100,79.40199,0.66454,18.87311,0.53552,0.52484,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS043701,99.9983,78.18889,1.4794,20.15997,0.16666,0.00186,0,0.0017,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS045004,100,89.20762,0.71948,9.87564,0.18967,0.00032,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS045645,99.89326,91.21781,1.59273,6.78763,0.2951,0,0,0.10674,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS045713,99.98532,88.39408,3.45725,7.18364,0.94919,0,0.00574,0.00895,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS047014,99.97716,55.33978,0.89412,42.88699,0.82227,0.034,0.02284,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS047044,99.99485,95.22172,0.53277,4.19526,0.04137,0.00208,0,0.00515,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS048164,100,82.08257,1.32658,16.04331,0.54754,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS048870,99.9745,80.35068,0.10217,18.38607,0.24252,0.89305,0.0255,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS049164,99.96356,55.30108,0.78698,42.40263,1.42315,0.04971,0.03644,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS049712,99.74542,84.74163,0.79206,13.90674,0.30444,0.00054,0,0.25458,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS049900,100,93.66497,0.05913,6.03786,0.23804,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS049959,99.9593,39.61916,0.74578,59.50233,0.08758,0,0.0407,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS049995,100,93.20957,0.04193,6.47775,0.2043,0.06525,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS050299,99.99497,90.65724,1.17489,6.21585,0.03142,1.91557,0,0.00503,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS050422,100,29.71218,5.29123,60.94433,4.0519,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS050752,99.99746,62.85751,1.15719,29.38567,0.71344,5.88159,0,0.00254,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS050925,99.99409,72.88682,3.1054,23.88638,0.10145,0.01327,0.00414,0.00177,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS051031,99.98806,71.88536,1.44995,25.02477,0.60652,1.02146,0,0.01194,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS051882,99.98988,75.37749,1.56162,22.39846,0.0275,0.62318,0,0.01012,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS052027,100,65.54331,9.60762,24.6815,0.16757,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS052697,99.95356,71.86522,1.16486,25.55172,1.30547,0.01853,0.04644,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS053214,100,80.0458,0.2383,16.03493,0.46158,3.21757,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS053335,99.94786,70.47069,0.1551,29.30271,0.01936,0,0,0.05214,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS053398,99.95697,85.53284,0.58279,13.58012,0.26122,0,0,0.04303,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS054590,99.99589,91.35654,0.68003,7.93925,0.01996,0,0,0.00411,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS054956,99.84483,55.31244,4.85675,39.56976,0.10323,0,0,0.15517,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS055982,100,83.2761,0.30711,16.18092,0.21222,0.02365,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS056259,100,83.33375,0.79177,15.82997,0.00252,0.03042,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS056519,99.9991,87.93779,2.27579,9.52434,0.2598,0,0,9.00E-04,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS057478,100,80.34206,1.24302,18.35801,0.05507,0.00183,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS057717,99.97106,81.89113,7.94564,9.93253,0.01375,0,0,0.02894,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS058723,100,88.15601,0.75312,10.75905,0.33182,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS058770,100,92.50669,0.52241,6.63336,0.33647,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS062427,99.99811,84.36057,0.00316,10.9248,0,4.70958,0,0.00189,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS063040,99.97422,75.55871,0.92693,22.97611,0.4126,0.09986,0,0.02578,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS063985,100,32.72668,0.51976,62.91111,0.26902,3.57344,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS064276,100,40.14118,1.34263,53.83463,0.84757,3.83398,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS064557,99.99806,95.76355,1.50628,2.69009,0.03814,0,0,0.00194,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS064645,100,90.25368,0.03532,9.55475,0.15625,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS065504,99.84196,69.64774,0.85004,27.15257,0.65713,1.53448,0.15723,0.00081,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS075398,100,69.48522,0.65115,29.57696,0.21242,0,0,0,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS077730,99.97995,89.02966,0.20012,9.29449,0.21594,1.23975,0,0.02005,USA,39.64777418,4.340681132,Medium
HMP_2012.metaphlan_bugs_list.stool:SRS078176,100,80.69756,0.2742,17.94989,0.34698,0.73137,0,0,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO01,99.99236,31.48195,2.17438,64.90585,1.42168,0,0,0.00689,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO02,96.90269,6.7103,0.23791,72.35864,16.98977,0.60606,3.09731,0,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO03,98.66014,12.96968,0.07562,62.20961,23.20416,0.19147,1.32286,0.017,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO04,99.04719,11.47814,0.31766,80.03306,7.21834,0,0.95281,0,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO05,99.99593,27.79268,0.61783,40.91989,16.69315,13.97237,0.00194,0.00213,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO06,100,12.71624,1.25182,79.49472,6.53415,0.00308,0,0,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO08,99.76247,1.5462,0.13874,90.90195,7.16773,0.00784,0.2076,0.02493,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO09,100,3.1417,0.09777,85.57559,6.74548,4.43947,0,0,USA,39.64777418,4.340681132,Medium
Obregon-TitoAJ_2015.metaphlan_bugs_list.stool:NO10,99.69148,0.75816,0.07585,74.59017,22.62418,1.64312,0,0.30852,USA,39.64777418,4.340681132,Medium
